Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve"
0.009,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,0,0,0,0
0.009,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,0,0,0
0.010,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0,0
0.010,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,0
0.010,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.000,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.000,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.001,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.001,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.001,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.002,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.002,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.003,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.003,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.004,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.004,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.004,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.005,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.005,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.005,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.006,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.006,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.006,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.006,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.007,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.007,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.007,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.007,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.008,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.008,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.008,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.008,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.009,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.009,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
3.009,0.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.029,1122.00,1.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.030,1122.00,0.41,0.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.030,1122.00,0.41,24.00,0.00,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.031,1122.00,0.41,24.00,206.18,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.031,1122.00,0.41,24.00,206.18,0.00,1.00,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.032,1122.00,0.41,24.00,206.18,0.00,1.02,1.00,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.032,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.032,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.033,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.033,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.034,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.034,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,5.00,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.034,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,880.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.035,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,1.17,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.035,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.036,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.036,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,15.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.036,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,0.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.037,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,0.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.037,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,0.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.037,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,0.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.038,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.038,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14475.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.038,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.038,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.038,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.039,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.039,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.039,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,4.80
6.040,1122.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.090,1019.00,0.41,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.091,1019.00,0.44,24.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.091,1019.00,0.44,16.00,206.18,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.091,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.092,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.092,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.093,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.093,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.093,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.094,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.094,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.095,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.80,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.095,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.29,1120.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.095,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.29,1113.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.096,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.29,1113.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.096,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.29,1113.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.097,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.29,1113.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
9.097,1019.00,0.44,16.00,200.76,0.00,1.02,1.02,1.00,1.00,-5.00,-5.00,3.73,4.29,1113.00,0.00,5.08,67.00,67.00,-504.00,-449.00,19.00,755.00,19621.00,14476.00,26780.00,65535.00,13.00,13.50,0.00,5.31
